cust_id,gender,age,work_yn
C15592,1,67,0
C15593,2,49,1
C15594,2,48,1
C15595,1,48,1
C15596,1,47,1
C15597,2,42,1
C15598,2,55,1
C15599,2,56,0
C15600,2,37,1
C15601,2,23,0
C15602,1,61,1
C15603,2,60,1
C15604,2,61,0
C15605,2,63,0
C15606,1,36,1
C15607,1,37,1
C15608,2,37,1
C15609,1,60,1
C15610,2,21,1
C15611,1,78,1
C15612,1,33,1
C15613,2,25,0
C15614,2,43,0
C15615,2,42,1
C15616,2,36,1
C15617,1,56,1
C15618,2,20,0
C15619,1,56,1
C15620,2,36,1
C15621,2,49,1
C15622,2,45,1
C15623,2,37,1
C15624,1,28,0
C15625,1,37,1
C15626,1,55,1
C15627,2,60,1
C15628,2,88,1
C15629,1,39,1
C15630,2,48,0
C15631,1,79,0
C15632,1,51,1
C15633,1,65,0
C15634,2,32,0
C15635,1,68,1
C15636,1,56,1
C15637,2,20,0
C15638,2,37,1
C15639,2,62,0
C15640,1,32,0
C15641,1,35,0
C15642,2,28,0
C15643,1,42,1
C15644,1,30,0
C15645,1,30,0
C15646,2,48,1
C15647,2,30,1
C15648,2,61,1
C15649,2,22,0
C15650,2,39,1
C15651,2,72,0
C15652,2,65,1
C15653,1,47,1
C15654,2,58,0
C15655,1,49,1
C15656,1,43,1
C15657,2,54,1
C15658,1,22,0
C15659,2,23,0
C15660,2,35,1
C15661,1,22,0
C15662,2,84,1
C15663,1,34,0
C15664,2,32,1
C15665,2,51,1
C15666,1,22,0
C15667,2,69,0
C15668,2,52,0
C15669,1,71,1
C15670,1,46,1
C15671,2,43,1
C15672,1,36,1
C15673,2,49,1
C15674,2,25,0
C15675,2,48,1
C15676,1,41,1
C15677,2,51,1
C15678,2,62,1
C15679,1,57,1
C15680,1,45,1
C15681,1,37,1
C15682,2,82,0
C15683,2,52,0
C15684,2,20,0
C15685,2,54,1
C15686,2,23,0
C15687,1,65,1
C15688,2,49,1
C15689,2,51,1
C15690,2,34,1
C15691,2,87,1
C15692,2,69,0
C15693,1,41,1
C15694,2,61,1
C15695,1,60,1
C15696,1,46,1
C15697,2,73,1
C15698,2,48,0
C15699,2,50,1
C15700,2,62,1
C15701,1,40,1
C15702,1,59,1
C15703,1,29,0
C15704,1,51,1
C15705,1,55,0
C15706,1,22,0
C15707,1,68,0
C15708,2,24,0
C15709,1,62,1
C15710,1,47,1
C15711,1,33,0
C15712,1,54,1
C15713,1,30,0
C15714,2,82,0
C15715,1,35,1
C15716,2,79,0
C15717,2,58,1
C15718,1,38,0
C15719,1,22,0
C15720,1,50,1
C15721,1,58,1
C15722,1,36,1
C15723,1,55,0
C15724,2,36,0
C15725,2,40,1
C15726,2,27,0
C15727,1,36,1
C15728,2,66,1
C15729,2,34,1
C15730,2,53,1
C15731,2,24,0
C15732,2,60,0
C15733,1,56,1
C15734,2,56,0
C15735,1,56,1
C15736,1,33,1
C15737,2,69,1
C15738,1,37,1
C15739,2,43,1
C15740,2,62,1
C15741,2,34,1
C15742,2,46,1
C15743,2,47,0
C15744,2,49,1
C15745,2,58,1
C15746,2,48,1
C15747,2,38,1
C15748,2,50,1
C15749,2,20,0
C15750,2,64,0
C15751,1,27,0
C15752,1,47,0
C15753,1,39,1
C15754,1,74,0
C15755,1,63,1
C15756,2,27,1
C15757,2,86,0
C15758,2,47,1
C15759,2,46,0
C15760,2,50,1
C15761,2,65,1
C15762,2,31,1
C15763,1,28,0
C15764,1,42,1
C15765,1,52,1
C15766,2,71,1
C15767,1,28,0
C15768,1,73,0
C15769,2,47,0
C15770,2,49,0
C15771,1,39,1
C15772,1,60,1
C15773,2,80,1
C15774,2,47,1
C15775,1,39,1
C15776,1,55,1
C15777,2,44,1
C15778,1,36,1
C15779,2,39,1
C15780,2,44,1
C15781,1,26,0
C15782,2,76,0
C15783,1,28,0
C15784,1,41,1
C15785,2,42,0
C15786,1,32,0
C15787,2,47,1
C15788,1,57,1
C15789,1,44,1
C15790,2,48,0
C15791,2,43,1
C15792,1,64,1
C15793,1,59,1
C15794,2,67,0
C15795,2,79,0
C15796,1,51,1
C15797,1,31,0
C15798,2,56,0
C15799,2,25,0
C15800,2,23,0
C15801,2,29,0
C15802,2,53,1
C15803,2,71,0
C15804,1,48,1
C15805,1,56,1
C15806,1,73,0
C15807,2,78,0
C15808,2,52,0
C15809,2,39,0
C15810,1,47,1
C15811,1,78,0
C15812,2,49,1
C15813,1,43,1
C15814,2,63,1
C15815,1,67,0
C15816,2,41,1
C15817,2,77,1
C15818,2,26,0
C15819,2,69,0
C15820,2,48,1
C15821,1,47,0
C15822,1,26,0
C15823,2,54,1
C15824,2,48,1
C15825,1,51,1
C15826,1,57,1
C15827,1,55,0
C15828,1,48,1
C15829,1,26,0
C15830,2,38,1
C15831,1,56,1
C15832,1,37,1
C15833,2,40,1
C15834,2,21,0
C15835,2,34,0
C15836,1,53,1
C15837,1,46,1
C15838,2,54,1
C15839,1,32,0
C15840,2,57,1
C15841,1,40,0
C15842,1,53,1
C15843,1,20,0
C15844,1,57,0
C15845,1,44,1
C15846,1,22,1
C15847,1,89,1
C15848,1,59,0
C15849,2,32,1
C15850,2,39,0
C15851,2,68,0
C15852,2,47,1
C15853,2,53,1
C15854,1,33,0
C15855,1,36,1
C15856,1,47,1
C15857,1,35,1
C15858,2,61,1
C15859,2,72,0
C15860,2,41,1
C15861,1,37,1
C15862,1,43,1
C15863,1,20,0
C15864,2,27,0
C15865,1,35,1
C15866,2,80,1
C15867,2,52,1
C15868,2,50,0
C15869,1,80,0
C15870,2,76,0
C15871,2,20,0
C15872,2,46,1
C15873,1,49,1
C15874,1,57,1
C15875,1,32,1
C15876,1,67,1
C15877,2,20,0
C15878,2,43,1
C15879,2,51,1
C15880,1,59,1
C15881,2,36,1
C15882,1,45,1
C15883,1,57,1
C15884,2,79,0
C15885,1,72,1
C15886,1,42,1
C15887,2,53,1
C15888,1,31,1
C15889,2,21,0
C15890,2,76,0
C15891,2,48,1
C15892,1,54,1
C15893,2,49,1
C15894,2,31,1
C15895,1,33,1
C15896,1,40,1
C15897,1,50,1
C15898,2,39,1
C15899,2,28,1
C15900,1,40,1
C15901,2,75,0
C15902,1,40,0
C15903,2,33,0
C15904,1,88,0
C15905,2,58,1
C15906,2,49,1
C15907,2,80,0
C15908,1,29,0
C15909,1,51,1
C15910,2,58,1
C15911,1,46,1
C15912,1,36,1
C15913,2,32,0
C15914,1,32,1
C15915,2,34,1
C15916,1,32,0
C15917,2,40,0
C15918,1,47,1
C15919,2,42,1
C15920,1,31,1
C15921,2,43,0
C15922,2,49,0
C15923,1,46,1
C15924,2,46,1
C15925,2,84,0
C15926,1,35,1
C15927,2,38,1
C15928,1,34,1
C15929,2,48,1
C15930,2,75,1
C15931,2,41,1
C15932,1,74,1
C15933,1,66,0
C15934,2,75,1
C15935,1,61,0
C15936,2,28,0
C15937,2,83,0
C15938,2,79,0
C15939,2,73,0
C15940,2,63,1
C15941,2,55,1
C15942,1,30,1
C15943,1,22,0
C15944,1,23,0
C15945,2,33,1
C15946,1,69,0
C15947,2,53,0
C15948,1,65,1
C15949,1,29,0
C15950,2,48,1
C15951,2,55,1
C15952,2,48,1
C15953,2,58,1
C15954,2,30,0
C15955,1,67,0
C15956,2,29,0
C15957,1,62,1
C15958,1,61,1
C15959,1,38,1
C15960,2,54,1
C15961,1,50,1
C15962,2,36,1
C15963,2,61,1
C15964,1,30,0
C15965,2,53,1
C15966,2,64,1
C15967,1,35,1
C15968,2,36,1
C15969,1,52,1
C15970,1,47,1
C15971,2,69,0
C15972,1,47,1
C15973,2,64,1
C15974,2,57,0
C15975,1,36,1
C15976,2,53,0
C15977,1,66,0
C15978,2,45,0
C15979,1,65,1
C15980,2,26,0
C15981,1,63,0
C15982,2,45,1
C15983,2,27,0
C15984,1,65,1
C15985,1,43,1
C15986,2,53,1
C15987,1,38,0
C15988,2,77,1
C15989,1,37,1
C15990,2,28,0
C15991,1,40,1
C15992,1,62,1
C15993,2,23,0
C15994,1,49,1
C15995,1,47,1
C15996,1,22,0
C15997,1,59,0
C15998,1,53,1
C15999,2,60,0
C16000,2,39,0
C16001,1,77,0
C16002,1,55,1
C16003,1,33,0
C16004,1,41,1
C16005,2,53,1
C16006,2,57,1
C16007,1,47,1
C16008,2,45,1
C16009,2,55,1
C16010,1,53,1
C16011,2,83,1
C16012,2,20,0
C16013,2,43,1
C16014,1,55,1
C16015,2,66,1
C16016,1,53,1
C16017,1,56,1
C16018,1,72,1
C16019,2,62,1
C16020,2,31,0
C16021,1,27,0
C16022,2,51,1
C16023,2,46,1
C16024,1,38,1
C16025,1,25,0
C16026,2,68,1
C16027,1,68,0
C16028,1,57,0
C16029,2,30,0
C16030,1,42,1
C16031,2,67,0
C16032,2,62,1
C16033,2,53,1
C16034,2,59,1
C16035,1,42,1
C16036,2,57,1
C16037,1,60,1
C16038,2,68,0
C16039,2,29,0
C16040,2,79,1
C16041,2,38,1
C16042,1,52,1
C16043,1,41,1
C16044,2,64,0
C16045,1,51,0
C16046,2,84,1
C16047,1,24,0
C16048,2,59,0
C16049,2,60,1
C16050,1,33,1
C16051,1,24,0
C16052,1,65,1
C16053,2,24,0
C16054,1,68,0
C16055,1,26,0
C16056,2,43,1
C16057,2,48,1
C16058,1,55,1
C16059,2,28,0
C16060,1,53,0
C16061,2,65,1
C16062,1,37,1
C16063,1,30,1
C16064,1,63,1
C16065,1,22,0
C16066,2,50,1
C16067,1,38,1
C16068,2,29,0
C16069,1,54,1
C16070,2,71,0
C16071,1,50,1
C16072,2,67,0
C16073,2,87,0
C16074,1,53,1
C16075,2,32,0
C16076,1,77,0
C16077,2,30,0
C16078,2,83,0
C16079,1,44,0
C16080,2,32,0
C16081,2,34,0
C16082,1,27,0
C16083,2,63,1
C16084,1,40,1
C16085,1,65,1
C16086,1,66,1
C16087,2,53,1
C16088,1,32,1
C16089,2,41,1
C16090,2,48,1
C16091,2,56,1
C16092,1,71,0
C16093,2,48,1
C16094,1,67,0
C16095,2,41,1
C16096,2,57,1
C16097,2,76,0
C16098,2,57,0
C16099,2,48,1
C16100,2,51,0
C16101,2,56,1
C16102,2,28,0
C16103,2,39,1
C16104,2,32,0
C16105,2,59,1
C16106,2,49,1
C16107,2,28,0
C16108,2,43,1
C16109,1,23,0
C16110,2,89,0
C16111,1,48,1
C16112,1,75,1
C16113,1,28,1
C16114,2,51,0
C16115,2,58,0
C16116,2,25,0
C16117,2,37,1
C16118,2,23,0
C16119,1,31,1
C16120,1,83,0
C16121,2,86,1
C16122,2,45,1
C16123,1,78,0
C16124,2,20,0
C16125,2,64,1
C16126,1,40,1
C16127,2,24,0
C16128,1,52,1
C16129,1,35,1
C16130,1,25,0
C16131,2,62,1
C16132,2,20,0
C16133,1,64,1
C16134,2,85,0
C16135,1,24,0
C16136,1,33,0
C16137,1,53,1
C16138,1,43,1
C16139,1,21,0
C16140,2,46,1
C16141,2,45,1
C16142,1,64,1
C16143,1,53,1
C16144,1,36,1
C16145,2,52,1
C16146,1,48,1
C16147,2,29,0
C16148,2,28,0
C16149,2,48,1
C16150,1,29,0
C16151,1,50,1
C16152,2,64,1
C16153,2,33,0
C16154,2,41,0
C16155,1,41,1
C16156,1,38,1
C16157,2,77,0
C16158,1,41,1
C16159,2,72,0
C16160,2,42,0
C16161,1,22,0
C16162,1,85,1
C16163,2,76,0
C16164,2,42,1
C16165,2,74,1
C16166,1,25,0
C16167,2,35,1
C16168,2,41,1
C16169,2,20,0
C16170,2,46,1
C16171,2,58,1
C16172,2,75,0
C16173,2,26,0
C16174,1,43,1
C16175,2,46,1
C16176,2,21,0
C16177,1,36,1
C16178,1,46,1
C16179,2,56,1
C16180,1,29,1
C16181,1,64,1
C16182,1,38,1
C16183,2,35,0
C16184,1,20,0
C16185,2,32,1
C16186,2,38,1
C16187,1,31,0
C16188,1,55,1
C16189,2,63,1
C16190,2,46,1
C16191,1,30,0
C16192,2,64,1
C16193,2,63,1
C16194,2,50,0
C16195,2,27,0
C16196,2,52,1
C16197,2,52,1
C16198,2,67,0
C16199,1,70,0
C16200,1,23,0
C16201,1,59,1
C16202,1,41,1
C16203,2,37,1
C16204,2,53,1
C16205,1,65,1
C16206,1,49,1
C16207,2,26,0
C16208,2,38,1
C16209,2,57,1
C16210,1,57,1
C16211,1,66,1
C16212,1,76,1
C16213,1,45,1
C16214,1,37,1
C16215,1,31,0
C16216,1,78,0
C16217,2,64,1
C16218,1,27,0
C16219,1,32,1
C16220,2,36,1
C16221,2,32,0
C16222,2,23,0
C16223,1,75,0
C16224,1,52,1
C16225,1,38,1
C16226,1,27,0
C16227,2,32,1
C16228,2,61,0
C16229,2,35,1
C16230,1,45,1
C16231,2,65,1
C16232,2,27,0
C16233,2,58,1
C16234,2,57,1
C16235,1,64,1
C16236,1,46,1
C16237,2,56,0
C16238,1,56,1
C16239,1,20,0
C16240,2,49,1
C16241,2,48,0
C16242,1,29,0
C16243,1,35,1
C16244,1,62,0
C16245,2,81,1
C16246,1,56,1
C16247,2,31,0
C16248,1,58,0
C16249,2,62,1
C16250,1,50,1
C16251,2,42,1
C16252,2,58,0
C16253,1,61,1
C16254,1,46,1
C16255,2,25,0
C16256,2,42,1
C16257,1,64,1
C16258,2,49,0
C16259,1,68,0
C16260,1,42,1
C16261,1,57,1
C16262,1,62,1
C16263,2,25,0
C16264,2,39,1
C16265,2,80,0
C16266,1,45,1
C16267,2,63,1
C16268,1,55,1
C16269,2,54,1
C16270,2,29,0
C16271,2,58,1
C16272,1,52,1
C16273,2,44,1
C16274,2,42,1
C16275,1,52,1
C16276,2,73,1
C16277,2,52,1
C16278,2,33,0
C16279,1,43,1
C16280,1,59,1
C16281,1,59,0
C16282,2,73,0
C16283,2,67,0
C16284,2,39,1
C16285,2,56,1
C16286,1,62,1
C16287,2,61,1
C16288,2,60,0
C16289,2,50,1
C16290,2,21,0
C16291,1,41,1
C16292,2,37,1
C16293,1,56,1
C16294,2,67,0
C16295,2,32,1
C16296,2,62,1
C16297,2,42,1
C16298,1,61,1
C16299,1,64,1
C16300,2,83,0
C16301,1,51,0
C16302,2,40,1
C16303,1,36,1
C16304,2,26,0
C16305,2,39,1
C16306,1,61,1
C16307,2,76,0
C16308,1,41,1
C16309,2,24,0
C16310,1,40,1
C16311,2,58,1
C16312,2,64,0
C16313,1,37,1
C16314,1,38,1
C16315,2,39,1
C16316,1,51,1
C16317,2,78,1
C16318,2,28,1
C16319,2,51,1
C16320,2,28,1
C16321,1,41,1
C16322,1,84,1
C16323,1,45,1
C16324,2,47,0
C16325,2,34,1
C16326,1,45,1
C16327,1,31,1
C16328,2,24,0
C16329,1,46,1
C16330,2,53,1
C16331,2,54,1
C16332,2,71,1
C16333,1,70,0
C16334,1,34,1
C16335,2,42,0
C16336,2,43,1
C16337,1,69,0
C16338,2,58,0
C16339,1,55,1
C16340,1,69,1
C16341,2,55,1
C16342,1,38,1
C16343,1,81,0
C16344,1,44,0
C16345,2,35,1
C16346,2,41,1
C16347,2,62,1
C16348,1,50,1
C16349,2,38,0
C16350,1,57,1
C16351,2,20,0
C16352,2,40,1
C16353,2,59,1
C16354,2,43,1
C16355,2,60,1
C16356,2,32,0
C16357,1,79,1
C16358,2,48,0
C16359,1,59,1
C16360,2,25,0
C16361,2,53,1
C16362,2,38,1
C16363,2,27,0
C16364,2,62,1
C16365,2,60,0
C16366,1,39,1
C16367,1,23,0
C16368,2,81,1
C16369,1,59,1
C16370,1,40,1
C16371,2,53,1
C16372,1,36,1
C16373,2,58,1
C16374,1,69,0
C16375,1,47,0
C16376,2,53,1
C16377,2,61,0
C16378,1,66,0
C16379,1,50,1
C16380,1,46,1
C16381,1,36,1
C16382,2,58,1
C16383,2,84,0
C16384,2,37,1
C16385,2,56,0
C16386,1,31,0
C16387,1,49,0
C16388,1,33,0
C16389,2,49,1
C16390,1,42,1
C16391,2,54,0
C16392,2,47,0
C16393,1,40,1
C16394,1,38,0
C16395,2,21,1
C16396,1,70,0
C16397,1,63,1
C16398,1,32,1
C16399,2,34,0
C16400,2,40,1
C16401,2,64,1
C16402,1,25,0
C16403,1,43,1
C16404,1,50,1
C16405,1,68,0
C16406,1,80,0
C16407,2,39,0
C16408,2,67,1
C16409,2,54,1
C16410,2,45,0
C16411,1,32,0
C16412,2,47,1
C16413,1,37,1
C16414,1,49,1
C16415,2,36,1
C16416,1,39,1
C16417,1,84,0
C16418,2,53,1
C16419,1,33,0
C16420,2,41,1
C16421,1,53,0
C16422,1,42,1
C16423,1,42,1
C16424,1,57,1
C16425,1,57,1
C16426,2,75,0
C16427,1,49,1
C16428,1,59,1
C16429,2,21,0
C16430,1,54,1
C16431,1,52,1
C16432,2,57,0
C16433,2,33,0
C16434,2,26,0
C16435,1,43,1
C16436,2,50,1
C16437,1,41,1
C16438,1,30,0
C16439,2,46,0
C16440,1,23,0
C16441,2,62,1
C16442,2,36,1
C16443,1,77,0
C16444,2,48,1
C16445,1,37,1
C16446,1,28,0
C16447,2,43,0
C16448,2,60,0
C16449,2,39,1
C16450,2,46,0
C16451,1,39,1
C16452,2,54,0
C16453,1,65,1
C16454,1,63,0
C16455,1,36,1
C16456,2,55,1
C16457,1,45,0
C16458,2,59,1
C16459,2,42,1
C16460,2,40,0
C16461,1,50,1
C16462,1,27,1
C16463,2,59,1
C16464,2,47,1
C16465,1,65,1
C16466,2,26,0
C16467,2,47,1
C16468,1,34,1
C16469,1,58,1
C16470,2,71,0
C16471,2,49,1
C16472,1,55,1
C16473,2,22,0
C16474,1,38,1
C16475,1,34,1
C16476,2,62,1
C16477,2,60,0
C16478,1,72,1
C16479,2,59,1
C16480,2,32,1
C16481,1,30,0
C16482,1,50,1
C16483,1,62,1
C16484,2,22,0
C16485,2,23,0
C16486,2,35,0
C16487,1,45,1
C16488,1,78,0
C16489,2,79,1
C16490,1,36,1
C16491,1,72,1
C16492,2,34,1
C16493,2,78,0
C16494,1,58,1
C16495,1,71,1
C16496,2,45,0
C16497,1,30,0
C16498,2,44,1
C16499,2,25,0
C16500,2,66,0
C16501,1,43,1
C16502,2,26,0
C16503,2,27,0
C16504,1,49,1
C16505,2,32,0
C16506,2,59,1
C16507,1,35,1
C16508,2,60,1
C16509,2,45,1
C16510,2,35,0
C16511,2,72,1
C16512,1,70,0
C16513,1,36,1
C16514,1,37,1
C16515,1,28,0
C16516,2,45,1
C16517,1,63,1
C16518,2,58,1
C16519,2,30,0
C16520,2,67,0
C16521,2,67,0
C16522,1,27,0
C16523,1,73,0
C16524,1,27,0
C16525,1,43,1
C16526,1,20,0
C16527,1,38,1
C16528,1,60,1
C16529,2,44,1
C16530,1,30,0
C16531,1,30,0
C16532,1,50,1
C16533,2,75,0
C16534,2,56,1
C16535,1,55,1
C16536,2,47,0
C16537,1,44,1
C16538,2,39,1
C16539,1,41,1
C16540,1,82,1
C16541,1,24,0
C16542,1,42,0
C16543,1,63,1
C16544,1,46,1
C16545,1,50,1
C16546,2,36,1
C16547,1,61,0
C16548,2,56,1
C16549,2,66,0
C16550,2,43,1
C16551,1,47,1
C16552,1,38,1
C16553,1,60,1
C16554,2,33,1
C16555,1,47,1
C16556,1,29,1
C16557,2,51,0
C16558,1,44,1
C16559,1,45,1
C16560,1,59,1
C16561,1,43,1
C16562,1,30,1
C16563,1,45,1
C16564,2,39,1
C16565,1,33,0
C16566,1,21,0
C16567,1,52,1
C16568,2,29,0
C16569,1,48,1
C16570,1,25,0
C16571,1,53,0
C16572,1,29,0
C16573,1,28,0
C16574,2,49,0
C16575,2,59,1
C16576,1,65,1
C16577,1,57,1
C16578,1,47,1
C16579,2,62,1
C16580,1,37,1
C16581,1,67,0
C16582,1,40,1
C16583,1,49,1
C16584,2,36,1
C16585,2,31,1
C16586,2,43,1
C16587,1,56,1
C16588,2,79,0
C16589,1,45,1
C16590,2,54,1
C16591,1,48,1
C16592,1,41,1
C16593,1,48,1
C16594,2,60,0
C16595,1,47,1
C16596,1,44,1
C16597,2,78,0
C16598,2,35,1
C16599,1,35,0
C16600,1,47,1
C16601,1,35,1
C16602,2,62,1
C16603,1,36,1
C16604,2,31,1
C16605,2,36,1
C16606,2,37,0
C16607,1,36,1
C16608,1,45,1
C16609,1,45,1
C16610,1,33,1
C16611,1,51,1
C16612,2,41,1
C16613,1,63,1
C16614,1,42,1
C16615,1,33,1
C16616,1,55,1
C16617,1,22,0
C16618,2,59,1
C16619,1,41,1
C16620,2,64,0
C16621,1,79,0
C16622,2,67,1
C16623,1,44,1
C16624,1,21,0
C16625,2,68,0
C16626,1,26,0
C16627,1,39,1
C16628,1,32,0
C16629,1,52,1
C16630,2,50,0
C16631,2,40,1
C16632,1,38,1
C16633,2,31,1
C16634,2,73,0
C16635,1,43,1
C16636,1,47,1
C16637,2,44,0
C16638,1,50,0
C16639,2,33,1
C16640,1,27,0
C16641,1,55,1
C16642,1,58,1
C16643,2,64,0
C16644,2,61,1
C16645,1,63,1
C16646,1,71,0
C16647,2,53,1
C16648,1,41,1
C16649,1,64,1
C16650,2,22,0
C16651,2,34,0
C16652,1,64,0
C16653,1,28,0
C16654,1,27,0
C16655,2,40,0
C16656,1,51,1
C16657,1,37,1
C16658,2,55,1
C16659,1,57,1
C16660,2,54,0
C16661,2,58,1
C16662,2,34,1
C16663,1,76,0
C16664,2,20,1
C16665,2,47,1
C16666,1,79,0
C16667,2,64,1
C16668,2,35,0
C16669,2,35,1
C16670,2,28,1
C16671,1,28,0
C16672,2,44,1
C16673,1,52,1
C16674,2,49,0
C16675,1,57,1
C16676,1,26,0
C16677,2,45,1
C16678,2,46,1
C16679,1,35,1
C16680,2,35,0
C16681,2,20,0
C16682,1,74,0
C16683,1,61,1
C16684,2,72,1
C16685,1,34,1
C16686,1,83,0
C16687,2,45,0
C16688,2,25,0
C16689,2,65,1
C16690,1,44,1
C16691,2,64,1
C16692,1,35,1
C16693,2,80,0
C16694,1,46,1
C16695,1,41,1
C16696,2,47,0
C16697,2,61,1
C16698,1,59,1
C16699,2,61,1
C16700,2,60,1
C16701,2,27,0
C16702,1,79,0
C16703,2,79,1
C16704,1,49,1
C16705,2,31,1
C16706,2,48,1
C16707,1,58,1
C16708,1,47,1
C16709,1,41,1
C16710,2,46,0
C16711,2,35,1
C16712,1,44,1
C16713,1,23,0
C16714,1,58,1
C16715,1,53,1
C16716,1,71,1
C16717,2,48,0
C16718,1,43,1
C16719,1,57,0
C16720,1,71,1
C16721,1,59,1
C16722,2,33,1
C16723,1,28,0
C16724,2,76,0
C16725,2,69,0
C16726,1,35,1
C16727,2,28,0
C16728,2,23,1
C16729,2,43,1
C16730,2,28,0
C16731,2,53,1
C16732,1,78,0
C16733,1,40,1
C16734,2,80,1
C16735,1,52,1
C16736,2,36,1
C16737,2,41,1
C16738,2,77,0
C16739,2,58,0
C16740,1,42,1
C16741,1,79,0
C16742,1,34,1
C16743,2,72,0
C16744,1,48,1
C16745,1,54,1
C16746,1,41,1
C16747,1,50,1
C16748,1,23,0
C16749,2,64,1
C16750,2,51,0
C16751,1,34,1
C16752,2,75,1
C16753,2,57,1
C16754,2,83,0
C16755,1,26,0
C16756,2,38,1
C16757,1,59,0
C16758,2,65,1
C16759,1,49,1
C16760,1,46,1
C16761,2,40,0
C16762,1,30,0
C16763,2,49,1
C16764,2,89,1
C16765,2,79,1
C16766,1,36,1
C16767,2,21,0
C16768,2,34,1
C16769,1,75,1
C16770,2,28,0
C16771,1,31,1
C16772,2,20,0
C16773,2,58,1
C16774,2,25,0
C16775,2,44,0
C16776,1,51,1
C16777,1,34,1
C16778,1,35,1
C16779,1,46,1
C16780,2,68,1
C16781,1,41,1
C16782,1,65,1
C16783,2,25,0
C16784,2,47,1
C16785,2,63,1
C16786,2,20,0
C16787,1,26,0
C16788,1,50,0
C16789,2,54,1
C16790,1,37,1
C16791,1,34,1
C16792,1,67,1
C16793,2,33,1
C16794,2,45,0
C16795,2,67,0
C16796,2,21,0
C16797,1,57,1
C16798,1,62,1
C16799,2,52,1
C16800,2,55,1
C16801,1,59,0
C16802,1,45,1
C16803,1,51,1
C16804,2,45,0
C16805,2,83,0
C16806,1,26,0
C16807,2,62,1
C16808,2,56,1
C16809,2,31,1
C16810,2,54,0
C16811,1,50,1
C16812,1,39,1
C16813,1,43,0
C16814,2,35,1
C16815,2,43,0
C16816,1,60,1
C16817,2,59,1
C16818,1,29,0
C16819,2,33,1
C16820,1,73,1
C16821,1,57,1
C16822,1,64,1
C16823,2,35,1
C16824,1,45,1
C16825,1,21,0
C16826,2,75,0
C16827,2,22,0
C16828,1,43,1
C16829,2,44,1
C16830,1,69,1
C16831,1,43,1
C16832,1,23,0
C16833,1,65,1
C16834,2,52,1
C16835,1,41,0
C16836,1,39,1
C16837,1,58,1
C16838,1,53,0
C16839,2,52,1
C16840,2,50,0
C16841,2,72,0
C16842,2,83,0
C16843,2,38,1
C16844,2,37,0
C16845,1,59,1
C16846,1,45,1
C16847,1,29,0
C16848,1,60,1
C16849,2,80,0
C16850,1,57,0
C16851,1,79,0
C16852,2,77,0
C16853,2,46,1
C16854,1,51,1
C16855,2,55,0
C16856,2,39,0
C16857,2,59,1
C16858,1,51,0
C16859,1,62,1
C16860,2,34,1
C16861,1,47,1
C16862,1,41,1
C16863,1,49,1
C16864,2,42,1
C16865,1,66,0
C16866,2,49,1
C16867,1,36,1
C16868,2,58,1
C16869,1,36,1
C16870,2,34,1
C16871,1,24,0
C16872,1,49,1
C16873,1,76,1
C16874,2,31,0
C16875,2,84,0
C16876,2,73,0
C16877,2,28,0
C16878,2,64,1
C16879,1,22,0
C16880,2,43,1
C16881,2,47,0
C16882,2,41,1
C16883,2,71,0
C16884,1,42,1
C16885,2,76,0
C16886,1,47,1
C16887,1,63,1
C16888,2,33,0
C16889,1,79,0
C16890,2,43,1
C16891,2,58,1
C16892,1,59,1
C16893,2,59,1
C16894,2,51,1
C16895,2,41,1
C16896,1,53,1
C16897,1,67,1
C16898,1,26,0
C16899,1,52,1
C16900,1,85,0
C16901,1,58,1
C16902,1,42,1
C16903,1,35,1
C16904,2,60,0
C16905,1,41,1
C16906,2,34,0
C16907,2,41,1
C16908,2,51,1
C16909,1,71,1
C16910,2,58,1
C16911,1,71,1
C16912,2,21,0
C16913,1,48,1
C16914,1,69,1
C16915,2,47,1
C16916,2,55,0
C16917,2,24,0
C16918,1,84,1
C16919,2,61,0
C16920,2,69,1
C16921,2,73,0
C16922,2,46,1
C16923,1,29,1
C16924,2,53,1
C16925,1,49,1
C16926,1,53,1
C16927,1,28,0
C16928,2,37,1
C16929,1,47,1
C16930,1,60,1
C16931,1,59,1
C16932,1,45,1
C16933,2,65,0
C16934,2,59,0
C16935,2,77,1
C16936,1,20,0
C16937,2,68,0
C16938,2,43,1
C16939,2,53,1
C16940,1,48,1
C16941,1,82,1
C16942,1,44,1
C16943,2,83,1
C16944,1,68,1
C16945,2,58,1
C16946,2,66,1
C16947,1,42,0
C16948,1,36,1
C16949,2,52,1
C16950,2,72,0
C16951,1,22,0
C16952,2,57,1
C16953,1,47,1
C16954,2,30,0
C16955,1,22,0
C16956,1,74,1
C16957,1,49,1
C16958,1,56,1
C16959,2,55,1
C16960,2,56,0
C16961,1,77,0
C16962,2,36,1
C16963,2,68,1
C16964,1,62,1
C16965,2,20,0
C16966,1,28,0
C16967,2,22,0
C16968,1,59,1
C16969,1,46,1
C16970,1,88,1
C16971,1,33,1
C16972,2,60,0
C16973,1,24,0
C16974,1,54,1
C16975,1,83,1
C16976,2,61,1
C16977,2,29,0
C16978,2,82,0
C16979,1,70,0
C16980,2,32,0
C16981,1,34,1
C16982,1,65,1
C16983,1,50,1
C16984,2,40,0
C16985,2,42,1
C16986,2,56,0
C16987,2,42,1
C16988,1,64,1
C16989,1,21,0
